character,universe,gender
kal_el,blackest_day,male
kal_el,booster_shot_future,male
kal_el,booster_shot_timeline,male
kal_el,brainiac_attacks,male
kal_el,bump_in_the_night,male
kal_el,celebration,male
kal_el,created_equal,male
kal_el,crisis_on_two_earths,male
kal_el,dc_animated_movie_universe,male
kal_el,dc_extended_universe,male
kal_el,dc_legends,male
kal_el,dc_one_million,male
kal_el,dc_super_hero_girls_tv_series,male
kal_el,dc_super_hero_girls,male
kal_el,dc_unchained,male
kal_el,dc_universe_online,male
kal_el,dcau,male
kal_el,dceased,male
kal_el,distant_fires,male
kal_el,doom,male
kal_el,doomsday_for_the_fifth_dimension,male
kal_el,earth_1,male
kal_el,earth_12,male
kal_el,earth_22,male
kal_el,earth_44,male
kal_el,earth_52,male
kal_el,earth_2,male
kal_el,earth_42,male
kal_el,earth_1198,male
kal_el,earth_148,male
kal_el,earth_154,male
kal_el,earth_16,male
kal_el,earth_167,male
kal_el,earth_172,male
kal_el,earth_2_2,male
kal_el,earth_31,male
kal_el,earth_32,male
kal_el,earth_353,male
kal_el,earth_3839,male
kal_el,earth_395,male
kal_el,earth_399,male
kal_el,earth_423,male
kal_el,earth_5_8,male
kal_el,earth_8,male
kal_el,earth_d,male
kal_el,flashpoint_paradox,male
kal_el,flashpoint_timeline,male
kal_el,future_state,male
kal_el,harley_quinn_tv_series,male
kal_el,holy_terror,male
kal_el,hush_beyond,male
kal_el,injustice,male
kal_el,it_s_a_bird_it_s_a_plane_it_s_superman,male
kal_el,justice_league_action,male
kal_el,justice_league_heroes,male
kal_el,justice,male
kal_el,krypto_the_superdog,male
kal_el,last_laugh,male
kal_el,legion_of_super_heroes_tv_series,male
kal_el,lego_batman,male
kal_el,lego_dc_heroes,male
kal_el,li_l_leaguers,male
kal_el,lil_gotham,male
kal_el,lois_clark,male
kal_el,man_of_tomorrow,male
kal_el,mortal_kombat_vs_dc_universe,male
kal_el,new_earth,male
kal_el,once_and_future,male
kal_el,return_of_black_adam,male
kal_el,scooby_doo_team_up,male
kal_el,scribblenauts,male
kal_el,shogun_of_steel,male
kal_el,smallville_earth_2,male
kal_el,smallville,male
kal_el,son_of_superman,male
kal_el,speeding_bullets,male
kal_el,super_best_friends_forever,male
kal_el,super_friends,male
kal_el,super_pets,male
kal_el,super_seven,male
kal_el,super_sons,male
kal_el,superboy_tv_series,male
kal_el,superboy_s_legion,male
kal_el,superman_1988_tv_series,male
kal_el,superman_returns,male
kal_el,superman_serials,male
kal_el,superman_smashes_the_klan,male
kal_el,superman_vs_the_elite,male
kal_el,superman_inc,male
kal_el,superman_batman,male
kal_el,teen_titans_go_tv_series,male
kal_el,teen_titans_tv_series,male
kal_el,the_batman_tv_series,male
kal_el,the_brave_and_the_bold,male
kal_el,the_coming_of_the_supermen,male
kal_el,the_nail,male
kal_el,the_new_order,male
kal_el,tiny_titans,male
kal_el,titans_tomorrow,male
kal_el,trapped_in_time,male
kal_el,unbound,male
kal_el,world_without_young_justice,male
kal_el_clone,lois_clark,male
kal_l,earth_1,male
kal_l,earth_2,male
kal_l,earth_21,male
kal_l,earth_3,male
kaleb_of_hydros,legends_of_the_dead_earth,male
kalel,earth_23,male
kara,earth_1_98,female
kara,earth_d,female
kara_jor_el,ame_comi,female
kara_ken,earth_one,female
kara_zor_el,ame_comi,female
kara_zor_el,being_super,female
kara_zor_el,dc_bombshells,female
kara_zor_el,dc_extended_universe,female
kara_zor_el,dc_legends,female
kara_zor_el,dc_super_hero_girls_tv_series,female
kara_zor_el,dc_super_hero_girls,female
kara_zor_el,dc_unchained,female
kara_zor_el,dceased,female
kara_zor_el,donnerverse,female
kara_zor_el,earth_22,female
kara_zor_el,earth_2,female
kara_zor_el,earth_149,female
kara_zor_el,earth_162,female
kara_zor_el,earth_167,female
kara_zor_el,earth_192,female
kara_zor_el,earth_31,female
kara_zor_el,earth_33,female
kara_zor_el,earth_332,female
kara_zor_el,earth_423,female
kara_zor_el,earth_91,female
kara_zor_el,earth_nineteen,female
kara_zor_el,future_state,female
kara_zor_el,gotham_city_garage,female
kara_zor_el,injustice,female
kara_zor_el,justice_league_3,female
kara_zor_el,justice_league_action,female
kara_zor_el,justice,female
kara_zor_el,last_daughters,female
kara_zor_el,last_knight_on_earth,female
kara_zor_el,lego_batman,female
kara_zor_el,lego_dc_heroes,female
kara_zor_el,li_l_leaguers,female
kara_zor_el,prime_earth,female
kara_zor_el,scooby_doo_team_up,female
kara_zor_el,scribblenauts,female
kara_zor_el,smallville,female
kara_zor_el,super_best_friends_forever,female
kara_zor_el,super_friends,female
kara_zor_el,super_pets,female
kara_zor_el,superman_batman,female
kara_zor_el,the_brave_and_the_bold,female
kara_zor_el,the_coming_of_the_supermen,female
kara_zor_el,tiny_titans,female
kara_zor_el,titans_tomorrow,female
kara_zor_el,unbound,female
kara_zor_el_clone,dc_bombshells,female
kara_zor_el_clone,earth_one,female
kara_zor_l,created_equal,female
kara_zor_l,earth_2,female
kara_zor_l,earth_21,female
kara_zor_l,earth_22,female
kara_zor_l,earth_two,female
kara_zor_l,generation_lost,female
kara_zor_l,lego_batman,female
karen_starr,the_brave_and_the_bold,female
karsta_wor_ul,new_earth,female
katar_hol,earth_one,male
kel_gand,new_earth,male
kell_el,legion_of_super_heroes_tv_series,male
kevin_sack,wildstorm_universe,male
kil_lor,earth_one,male
kizo,earth_two,male
klar_ken_t5477,earth_one,male
knor_el,earth_2,male
kon_el,batman_in_bethlehem,male
kon_el,dc_legends,male
kon_el,dc_universe_online,male
kon_el,earth_22,male
kon_el,injustice,male
kon_el,lego_batman,male
kon_el,new_earth,male
kon_el,tiny_titans,male
kon_el,titans_tomorrow,male
kon_el_clone,titans_tomorrow,male
kru_el,earth_one,male
kru_el,new_earth,male
krypto,dc_super_hero_girls_tv_series,male
krypto,dc_universe_online,male
krypto,dcau,male
krypto,filmation_adventures,male
krypto,justice_league_action,male
krypto,krypto_the_superdog,male
krypto,scooby_doo_team_up,male
krypto,super_pets,male
krypto,the_brave_and_the_bold,male
krypto_clone,new_earth,male
kull_ex,earth_one,male
lar_gand,earth_prime,male
lar_gand,post_zero_hour,male
lar_gand,pre_zero_hour,male
lar_gand,sw6,male
lar_on,earth_one,male
lara,earth_23,female
lara,earth_31,female
lara,tiny_titans,female
lara_lane_kent,injustice,female
lara_wayne,earth_3839,female
last_sun,last_52_multiverse,male
laurel_gand,pre_zero_hour,female
laurel_gand,sw6,female
laurel_kent,pre_zero_hour,female
lesla_lar,earth_one,female
lex_el,earth_23,male
lilo,all_star_superman,female
lisa_jennings,new_earth,female
lisa_kent,earth_91,female
lois_lane,earth_forty_seven,female
lois_lane,lois_clark,female
lois_lane,prime_earth,female
lois_wayne,earth_3839,female
lor_zod,booster_shot_future,male
lor_zod,prime_earth,male
lor_zod,tiny_titans,male
lucien,new_earth,male
lucien,prime_earth,male
lucifar,new_earth,male
lucy_lane,new_earth,female
maj_ar,the_coming_of_the_supermen,male
mala,dcau,female
mala_ii,earth_two,male
match,earth_16,male
metallo_of_krypton,earth_one,male
michael_desai,flashpoint_timeline,male
milkman_man,prime_earth,male
mister_mind,earth_s,male
mon_el,post_rebirth,male
mur,new_earth,male
murkk,earth_one,male
myron_mazursky,flashpoint_timeline,male
nadira_va_dim,dc_extended_universe,female
nadira_va_dim,earth_one,female
nadira_va_dim,new_earth,female
nam_ek,dc_extended_universe,male
nam_ek,earth_one,male
nam_ek,smallville,male
nimue_inwudu,flashpoint_timeline,female
nimue_inwudu,prime_earth,female
non,donnerverse,male
non,new_earth,male
non,prime_earth,male
non,tiny_titans,male
nor,lois_clark,male
nor_kann,earth_one,male
nyssa_al_ghul,gotham,female
nyssa_raatko,new_earth,female
o_sensei,new_earth,male
ol_vir,pre_zero_hour,male
oswald_cobblepot,super_friends,male
overgirl,earth_1,female
pallas_athena,new_earth,female
preus,new_earth,male
prez_rickard,earth_47,male
prym_el,tiny_titans,male
pyrrhos,future_state,male
quex_ul,earth_one,male
quex_ul,new_earth,male
quex_ul,pocket_universe,male
ra_s_al_ghul,dcau,male
ral_dar,new_earth,male
rana,new_earth,female
rani,new_earth,female
rao,prime_earth,male
ras_krom,earth_one,male
raya,smallville,female
res_vir,pre_zero_hour,male
roxxas,post_zero_hour,male
roy_lincoln,earth_two,male
roy_lincoln,new_earth,male
roz_em,earth_one,male
sanderson_hawkins,new_earth,male
satan_girl,pre_zero_hour,female
sem_re,new_earth,male
shayera_thal,earth_one,female
shayera_thal,new_earth,female
shayera_thal,prime_earth,female
shayera_thal_i,new_earth,female
shazam,earth_s,male
shor,new_earth,female
shyla_kor_onn,earth_one,female
slackjaw,prime_earth,male
slade_wilson,new_earth,male
sodam_yat,dc_universe_online,male
sodam_yat,new_earth,male
son_of_zod,gods_and_monsters,male
super_girl,earth_one,female
superboy,earth_16,male
supergirl,justice_league_heroes,female
supergirl,teen_titans_tv_series,female
superlad,earth_11,male
superlad_iii,earth_one,male
superman_2,all_star_superman,male
superman_ii,earth_399,male
superman_iii,earth_399,male
superman_secundus,dc_one_million,male
superwoman,earth_11,female
sylvia_dewitt,earth_one,female
tal_rho,arrowverse,male
tan_el,the_coming_of_the_supermen,male
tan_em,the_coming_of_the_supermen,male
tan_on,being_super,male
ted_grant,new_earth,male
telos_usr,prime_earth,male
tesla_strong,earth_abc,female
teth_adam,future_state,male
thal_porvis,new_earth,male
thara_ak_var,new_earth,female
thara_ak_var,unbound,female
the_gentle_man,prime_earth,male
thing,earth_one,male
thomas_kirk,new_earth,male
tobias_manning,earth_one,male
tobias_whale,black_lightning_tv_series,male
tomas_strong,earth_abc,male
tor_an,dc_extended_universe,male
tor_an,earth_one,male
tor_an,new_earth,male
torb_al,the_coming_of_the_supermen,male
tori_whale,black_lightning_tv_series,female
tristram_maurer,prime_earth,male
tyb_ol,earth_one,male
tyr_van,new_earth,male
u_ban,earth_two,male
ultragirl,earth_3,female
ultraman,earth_3,male
ultraman_ii,antimatter_universe,male
unknown_superman,new_earth,male
ursa,booster_shot_future,female
ursa,donnerverse,female
ursa,injustice,female
ursa,new_earth,female
ursa,prime_earth,female
ursa,superman_1988_tv_series,female
ursa,tiny_titans,female
va_kox,earth_one,male
val_zod,earth_2,male
vala,smallville,female
van_tarr,earth_one,male
van_zee,earth_one,male
victor_fries,white_knight,male
vor_em,the_coming_of_the_supermen,male
wesley_dodds,new_earth,male
william_glenmorgan,new_earth,male
william_waldecker,lois_clark,male
xa_du,prime_earth,male
xadu,earth_one,male
zaora,pocket_universe,female
zar_al,earth_one,male
zara,lois_clark,female
zod,dcau,male
zod,donnerverse,male
zod,smallville,male
zod,superman_1988_tv_series,male
zod_clone,smallville,male
zod_el,earth_1,male
zor_el,earth_one,male
zor_el,new_earth,male
zor_el,scooby_doo_team_up,male
zor_el,smallville,male
zor_el,unbound,male
zora_vi_lar,earth_5_8,female
anti_matter_man,antimatter_universe,male
aquarius,new_earth,male
bouncer,earth_one,male
carlotta_rivera,new_earth,female
deanna_barr,new_earth,female
dexter_fairfax,new_earth,male
granny_goodness,new_earth,female
james_barr,earth_s,male
james_barr,new_earth,male
kent_nelson,prime_earth,male
matthew_callahan,wildstorm_universe,male
sonia_sato,new_earth,female
susan_kent,earth_s,female
susan_kent,new_earth,female
tao_jones,new_earth,female
victor_darge,new_earth,male
zatanna_zatara,justice_league_action,female
acheron,new_earth,male
adam_thompson,earth_9,male
albert_rothstein,earth_2,male
alec_rois,new_earth,male
anissa_pierce,injustice,female
anissa_pierce,new_earth,female
anissa_pierce,prime_earth,female
anissa_pierce,thunder_lightning_shorts,female
arthur_thompson,earth_9,male
atom,teen_titans_tv_series,male
basil_karlo,arrowverse,male
basil_karlo,dc_bombshells,male
basil_karlo,dc_legends,male
basil_karlo,dceased,male
basil_karlo,new_earth,male
basil_karlo,prime_earth,male
basil_karlo,wonder_woman_tv_series,male
batom,dark_multiverse,male
big_bear,new_earth,male
buddy_blank,earth_ad,male
charles_bell,dakotaverse,male
chemo,dc_legends,male
daniel_stone_ii,new_earth,male
deathstorm,new_earth,male
devilance,new_earth,male
firehawk_ii,prime_earth,female
firestorm,earth_1_98,male
firestorm,earth_12,male
firestorm,justice_league_3,male
firestorm,tiny_titans,male
flambe,dakotaverse,male
frederick_delamb,new_earth,male
fury,prime_earth,male
grigori_tataryn,wildstorm_universe,male
hurricane,prime_earth,male
infernal,dark_multiverse,male
jason_rusch,crisis_on_two_earths,male
jason_rusch,dc_legends,male
jason_rusch,flashpoint_timeline,male
jason_rusch,futures_end,male
jason_rusch,injustice,male
jason_rusch,lego_batman,male
jason_rusch,lego_dc_heroes,male
jason_rusch,new_earth,male
jason_rusch,prime_earth,male
jason_rusch,the_brave_and_the_bold,male
keshena_carpentier,prime_earth,female
lava_lord,new_earth,male
leonid_kovar,new_earth,male
martin_stein,dc_legends,male
martin_stein,earth_3,male
martin_stein,injustice,male
martin_stein,justice_league_action,male
martin_stein,last_christmas,male
martin_stein,new_earth,male
mick_wong,new_earth,male
mikhail_arkadin,new_earth,male
mikhail_arkadin,prime_earth,male
mist,earth_16,female
mist,new_earth,male
mookie,new_earth,male
mortimer_coolidge,new_earth,male
muhammad_x,new_earth,male
nash,new_earth,female
natasha_irons,new_earth,female
nathaniel_adam,dceased,male
nebel,new_earth,male
nik_obershaw,pre_zero_hour,male
owac,earth_22,female
patrick_o_brien,injustice,male
rachel_goldman,wildstorm_universe,female
radion,new_earth,male
rainsaw,dakotaverse,male
raymond_palmer,lego_batman,male
raymond_palmer,lego_dc_heroes,male
raymond_palmer,new_earth,male
raymond_palmer,prime_earth,male
richard_swift,earth_16,male
roger_romaine,new_earth,male
ronald_raymond,dc_universe_online,male
ronald_raymond,flashpoint_timeline,male
ronald_raymond,futures_end,male
ronald_raymond,last_christmas,male
ronald_raymond,lego_batman,male
ronald_raymond,new_earth,male
ronald_raymond,prime_earth,male
ronald_raymond,super_friends,male
ryan_choi,injustice,male
ryan_choi,lego_batman,male
ryan_choi,prime_earth,male
samuel_toth,new_earth,male
shade,arrowverse,male
slim_ghost_patrol,new_earth,male
thom_kallor,dcau,male
thom_kallor,post_rebirth,male
thom_kallor,post_zero_hour,male
thom_kallor,pre_zero_hour,male
vykin_baldaur,prime_earth,male
weird,new_earth,male
white_dwarf,new_earth,male
xolani,prime_earth,male
zan,super_friends,male
abel,new_earth,male
adrianna_tereshkova,the_wild_storm,female
alexa_antigone,prime_earth,female
amadan,new_earth,male
amnon_silverstein,dakotaverse,male
anti_monitor,antimatter_universe,male
antithesis,new_earth,male
aphrodite,earth_1,female
aphrodite,new_earth,female
armando_ramon,prime_earth,male
astra_logue,arrowverse,female
auberon,new_earth,male
barry_allen,last_rites,male
bat_mite,earth_5_8,male
bobo_t_chimpanzee,prime_earth,male
boston_brand,dcau,male
bronson,smallville,male
caleb,wildstorm_universe,male
celestius,danny_s_dream,male
chantinelle,new_earth,female
chester_runk,new_earth,male
christine_trelane,wildstorm_universe,female
christopher_freeman,new_earth,male
christopher_truelove,wildstorm_universe,male
clifford_devoe,arrowverse,male
daniel_chase,injustice,male
daniel_hall,new_earth,male
daniel_khalifa,new_earth,male
deedra,new_earth,female
destiny,quality_universe,male
doctor,wildstorm_universe,male
doctor_marko,earth_two,male
edwin_gauss,arrowverse,male
eris,prime_earth,female
evan_mcculloch,dceased,male
evillo,pre_zero_hour,male
felix_faust,harley_quinn_tv_series,male
flex_mentallo,doom_patrol_tv_series,male
francisco_ramon,lego_batman,male
francisco_ramon,prime_earth,male
garrett_sanford,prime_earth,male
giver,dark_multiverse,female
grail,prime_earth,female
green_lantern,earth_9,female
harold_jordan,prime_earth,male
harvey_dent,the_doom_that_came_to_gotham,male
hephaestus,new_earth,male
hera,injustice,female
hera,new_earth,female
hera,prime_earth,female
herald,new_teen_titans_shorts,male
hermes,injustice,male
hippolyta,justice_league_action,female
hunter,superman_1988_tv_series,male
james_corrigan,lucifer_tv_series,male
jesse_custer,preacher_tv_series,male
jheryl,new_earth,female
john_constantine,injustice,male
john_constantine,justice_league_action,male
jon_farmer,wildstorm_universe,male
junie_moone,dc_bombshells,female
kent_nelson,injustice,male
kent_nelson,lego_batman,male
khalid_nassour,prime_earth,male
klarion,earth_16,male
klarion_bleak,lego_batman,male
klarion_bleak,lil_gotham,male
klarion_bleak,new_earth,male
klarion_bleak,prime_earth,male
kulak,new_earth,male
kyd_wykkyd,teen_titans_tv_series,male
lyla_michaels,arrowverse,female
m1dn1ght,prime_earth,female
mekanique,new_earth,female
merc,prime_earth,female
mercury,earth_2,male
mercury,earth_s,male
michael,lucifer_tv_series,male
mister_mxyzptlk,earth_5_8,male
mixyezpitelik,antimatter_universe,male
mopee,earth_5_8,male
morgaine_le_fey,new_earth,female
mxyzptlk_v,pre_zero_hour,male
negal,new_earth,male
neron,arrowverse,male
nightflame,earth_one,female
norman_the_doorman,new_earth,male
orion,earth_9,male
overlord,earth_16,male
pallas_athena,prime_earth,female
phantom_stranger,earth_22,male
phantom_stranger,new_earth,male
quartzite,new_earth,female
qwsp,earth_5_8,male
red_jack,doom_patrol_tv_series,male
rhea,prime_earth,female
richard_occult,injustice,male
richard_simpson,arrowverse,male
roland_loop,prime_earth,male
