character,universe,prop_count,page_length,gender
asmodel,new_earth,10,374850,male
asmodeus,new_earth,6,364455,male
asp,prime_earth,7,361104,male
assyra,new_earth,9,355879,female
astarte,prime_earth,8,385549,female
asteria,dc_extended_universe,10,374825,female
asteria,earth_1_98,6,349330,female
asteroth,new_earth,10,377464,male
asteroth,the_brave_and_the_bold,10,362497,male
astounding_man,earth_one,7,351376,male
astra_logue,arrowverse,9,377629,female
astra_of_infanta,earth_two,9,381884,female
astrild_storm_daughter,new_earth,10,367290,female
astrolas,prime_earth,6,347790,male
asura_yorimitsu,hex_timeline,3,350004,male
atabey,prime_earth,10,371441,female
atalanta,earth_one,7,379453,female
atalanta_ii,prime_earth,9,387817,female
ate,prime_earth,9,363737,female
aten,new_earth,5,347429,male
athena,arrowverse,8,364869,female
athena,justice_league_action,10,356543,female
athena,tempest_tossed,7,373861,female
athena_tremor,new_earth,7,354993,female
athena_tremor,prime_earth,7,353621,female
athleta,earth_two,10,356237,female
athyns,new_earth,8,353856,male
atlan,dc_extended_universe,11,361593,male
atlan,new_earth,14,385225,male
atlan,prime_earth,13,399032,male
atlanna,aquaman_2_6_pilot,9,371146,female
atlanna,dc_animated_movie_universe,10,376998,female
atlanna,dc_extended_universe,10,378494,female
atlanna,new_earth,12,383112,female
atlanna,prime_earth,10,393520,female
atlanna,the_brave_and_the_bold,6,350133,female
atlanna,tidebreaker,9,375542,female
atlas,all_star_superman,8,352847,male
atlas,earth_s,6,352015,male
atlas,new_earth,9,361822,male
atlas,prime_earth,8,352739,male
atlas,shazam_shorts,6,360009,male
atlas,teen_titans_tv_series,11,362758,male
atlas_titans_of_myth,prime_earth,6,358741,male
atlee,new_earth,10,361264,female
atlee,prime_earth,7,357446,female
atlee,titans_tomorrow,9,357794,female
atom,dc_one_million,6,351871,male
atom,earth_d,6,350637,male
atom,teen_titans_tv_series,10,355730,male
atom_blake,earth_s,7,360115,male
atom_man,superman_smashes_the_klan,9,357758,male
atom_master,new_earth,8,358098,male
atom_master,prime_earth,10,363911,female
atomia,dimension_chi,6,376700,female
atomia,earth_one,6,373702,female
atomia,earth_two,6,377307,female
atomic_skull,dc_animated_movie_universe,6,351862,male
atrocitus,emerald_knights,7,354271,male
atrocitus,injustice,11,363426,male
atrocitus,lego_batman,12,369507,male
atrocitus,new_earth,11,387198,male
atropos,arrowverse,7,368080,female
atropos,earth_1,7,351855,female
atros,dc_legends,11,366946,male
atros,prime_earth,10,389587,male
atsuo_uchida,prime_earth,8,367544,male
auberon,new_earth,8,372559,male
aubrey_sparks,new_earth,7,363717,female
auctioneer,new_earth,7,352998,male
audrey_spears,new_earth,13,365133,female
audrey_spears,titans_tomorrow,10,360216,female
august_heart,arrowverse,9,365185,male
august_heart,prime_earth,8,486705,male
august_means,imaginary_fiends,7,353941,female
augustus_freeman,dakotaverse,8,400393,male
augustus_freeman,earth_16,11,361461,male
augustus_freeman,prime_earth,8,351900,male
auntie_gravity,earth_one,6,370655,female
auntie_gravity,prime_earth,6,357696,female
aurakles,new_earth,9,358293,male
aurelie_de_molay,earth_abc,8,353362,female
auron,new_earth,11,367113,male
aurora,earth_one,6,352465,female
aurora,earth_s,7,349941,female
aurora,prime_earth,6,348401,female
aurora,team_titans,7,349376,female
aurora_trigger,amalgam_universe,9,351736,female
autopsy,dakotaverse,9,352002,female
avery_ho,future_state,10,368405,female
avery_ho,prime_earth,9,385634,female
avery_twombey,new_earth,7,354224,male
avi_barak,wildstorm_universe,3,351443,male
avion,prime_earth,6,359981,male
aviva_metula,prime_earth,8,373686,female
aviva_weinberg,new_earth,7,349487,female
avruskin,new_earth,10,383361,male
axel_asher,marvel_universe,6,358391,male
axel_brass,wildstorm_universe,9,363199,male
axel_storm,earth_5_8,10,355586,male
axel_storm,new_earth,12,375531,male
axel_walker,prime_earth,12,383384,male
axis,new_earth,10,353881,female
aya,green_lantern_animated_series,8,367462,female
ayla_ranzz,earth_prime,14,360269,female
ayla_ranzz,post_rebirth,12,358930,female
ayla_ranzz,post_zero_hour,14,367293,female
ayla_ranzz,pre_zero_hour,14,401609,female
ayla_ranzz,sw6,9,380945,female
aym,new_earth,5,350957,male
az_rel,earth_one,8,370385,male
az_rel,new_earth,6,362679,male
azar,new_earth,7,351221,female
azmodus,new_earth,10,365471,male
azrael,lucifer_tv_series,10,353073,female
azrael,new_earth,12,363288,male
azrael,teen_titans_tv_series,7,347053,male
azraeuz,new_earth,7,361308,male
aztar,damned,8,352087,male
aztar,new_earth,9,457674,male
azure,new_earth,9,350977,female
azzarene,new_earth,7,365455,male
b_aad,new_earth,9,354090,male
b_arzz_o_oomm,earth_16,9,380949,male
b_calculus,prime_earth,6,356827,genderless
b_dg,new_earth,11,363737,male
b_dg,prime_earth,10,359103,male
b_dg,tiny_titans,9,363219,male
b_rett,earth_one,9,377313,male
baal_hadad,new_earth,7,356274,male
baba_yaga,earth_5_8,7,354186,female
baba_yaga,fables,8,351109,female
babbage,post_zero_hour,4,349972,genderless
babe,atari_force,7,355056,male
babe_tanaka,new_earth,10,363056,female
babe_the_blue_ox,quality_universe,5,352257,male
baby,wildstorm_universe,7,349975,male
baby_boom,new_earth,8,354723,female
baby_boom,prime_earth,9,355360,female
baby_plas,plastic_man_tv_series,6,349089,male
baby_wildebeest,new_earth,9,362408,male
bacchus,earth_s,7,348361,male
backlash,new_earth,10,358468,male
backstabber,new_earth,11,352788,male
bad_betty,dakotaverse,8,379702,female
bad_blood,new_earth,7,354483,male
badb,new_earth,9,367818,female
badlands,new_earth,6,349358,male
badmouth,new_earth,8,350240,male
badra,earth_two,7,356600,female
baern,smallville,5,354219,male
bagheera,fables,8,349574,male
bagman,new_earth,12,350140,male
bal_gand,new_earth,8,365746,female
balam,prime_earth,7,352874,male
balbo,earth_s,6,350708,male
balloon_man_ii,earth_one,10,351513,male
balor,prime_earth,9,370325,male
balthazar,constantine_movie,10,368119,male
bandia,earth_two,6,356285,female
bandit,we3,5,351907,male
bane,arkhamverse,9,377492,male
bane,batman_1966_tv_series,7,360391,male
bane,batman_ninja,7,353965,male
bane,batman_of_shanghai,7,351134,male
bane,batman_unlimited,13,357004,male
bane,batman_vs_tmnt,11,362949,male
bane,dc_animated_movie_universe,10,371967,male
bane,dc_legends,8,359248,male
bane,dc_super_friends_web_series,11,355721,male
bane,dcau,12,377700,male
bane,dceased,11,365289,male
bane,doom,12,359670,male
bane,earth_16,9,361155,male
bane,earth_44,9,353610,male
bane,earth_9,5,343585,female
bane,flashpoint_timeline,8,351120,male
bane,harleen,9,353621,male
bane,harley_quinn_tv_series,11,370536,male
bane,hero_run,8,355969,male
bane,injustice,10,399052,male
bane,lego_batman,13,371412,male
bane,lil_gotham,8,358698,male
bane,new_earth,13,439288,male
bane,nolanverse,10,386492,male
bane,prime_earth,14,428155,male
bane,smallville,7,354432,male
bane,teen_titans_go_tv_series,11,356943,male
bane,the_batman_tv_series,10,367439,male
bane,the_brave_and_the_bold,11,357352,male
bane,the_lego_movie,7,353566,male
bane,the_new_order,6,348745,male
bane,tiny_titans,9,352231,male
bane_simpson,amalgam_universe,8,356288,male
baphomet,doom_patrol_tv_series,7,351463,female
baphomet,new_earth,8,349875,female
bar_el,all_star_superman,5,373792,male
bar_torr,prime_earth,10,391473,male
baran_flinders,earth_16,6,354008,male
baran_flinders,new_earth,11,368757,male
baran_flinders,prime_earth,12,363988,male
baran_flinders,teen_titans_tv_series,9,363233,male
baran_flinders,tiny_titans,10,353158,male
barb_ell,earth_twelve,6,353055,male
barbara_gordon,dceased,10,360478,female
barbara_gordon,earth_43,3,359594,female
barbara_gordon,earth_one,9,447444,female
barbara_gordon,new_adventures_of_batman,7,359083,female
barbara_gordon,smallville,8,367991,female
barbara_gordon,the_doom_that_came_to_gotham,7,351734,female
barbara_gourdon,dc_bombshells,8,406323,female
barbara_kean,gotham,10,382767,female
barbara_kowaleski,new_earth,9,355930,female
barbara_minerva,batman_unlimited,9,352400,female
barbara_minerva,dc_animated_movie_universe,12,367109,female
barbara_minerva,dc_extended_universe,9,368852,female
barbara_minerva,dc_legends,8,357223,female
barbara_minerva,dc_super_hero_girls,12,360877,female
barbara_minerva,dc_super_hero_girls_tv_series,12,358641,female
barbara_minerva,dcau,10,367687,female
barbara_minerva,dceased,11,366598,female
barbara_minerva,flashpoint_timeline,9,352115,female
barbara_minerva,future_state,10,356461,female
barbara_minerva,harley_quinn_tv_series,12,359244,female
barbara_minerva,injustice,12,374917,female
barbara_minerva,justice_league_action,9,357359,female
barbara_minerva,lego_batman,12,363964,female
barbara_minerva,lego_dc_heroes,12,357160,female
barbara_minerva,lil_gotham,8,358830,female
barbara_minerva,new_earth,13,393630,female
barbara_minerva,prime_earth,11,418799,female
barbara_minerva,super_best_friends_forever,7,352925,female
barbara_minerva,superman_batman,8,351032,female
barbara_minerva,wonder_woman_2_9_movie,9,355028,female
barbara_minerva,wonder_woman_tv_series,9,367088,female
barbatos,dark_multiverse,10,391382,male
barbatos,new_earth,9,358484,male
barda_free,dc_bombshells,11,358506,female
barda_free,gotham_city_garage,8,375238,female
barefoot_tiger,new_earth,9,350465,female
bark_bent,the_adventures_of_super_pup,6,368105,male
barnacle_bill,dakotaverse,7,351036,male
baron_bedlam_ii,new_earth,10,357126,male
baron_blitzkrieg,new_earth,11,375281,male
baron_krieger,arrowverse,6,356533,male
baron_nightblood,prime_earth,9,363546,male
baron_reiter,arrowverse,9,376564,male
baron_von_rakenstein,earth_one,9,367390,male
baron_winters,injustice,5,347595,male
baron_winters,new_earth,9,355659,male
baron_winters,prime_earth,6,351041,male
baroness_blitzkrieg,new_earth,6,353871,female
barracuda,earth_8,8,351181,male
barracuda,earth_one,10,352638,male
barrage_ii,new_earth,8,350798,male
barry_allen,arrowverse,12,444667,male
barry_allen,blackest_day,13,374353,male
barry_allen,dc_animated_movie_universe,12,373229,male
barry_allen,dc_extended_universe,13,380271,male
barry_allen,dc_legends,10,373346,male
barry_allen,dc_super_friends_web_series,11,355548,male
barry_allen,dc_super_hero_girls,12,360883,male
barry_allen,dc_super_hero_girls_tv_series,10,367848,male
barry_allen,dc_unchained,8,353629,male
barry_allen,dc_universe_online,9,365691,male
barry_allen,dcau,11,362848,male
barry_allen,dceased,10,376746,male
barry_allen,doom,14,368850,male
barry_allen,earth_12,7,362763,male
barry_allen,earth_149,12,366662,male
barry_allen,earth_154,7,347177,male
barry_allen,earth_16,12,367525,male
barry_allen,earth_184,8,349194,male
barry_allen,earth_21,11,373971,male
barry_allen,earth_22,10,365128,male
barry_allen,earth_31,13,367617,male
barry_allen,earth_32,13,369355,male
barry_allen,earth_3839,11,364887,male
barry_allen,earth_42,10,353117,male
barry_allen,earth_43,8,364233,male
barry_allen,earth_44,8,364325,male
barry_allen,earth_51,10,365165,male
barry_allen,earth_52,9,364861,male
barry_allen,earth_5_8,9,360462,male
barry_allen,filmation_adventures,9,351026,male
barry_allen,flash_199_tv_series,10,377955,male
barry_allen,flashpoint_paradox,13,375691,male
barry_allen,future_state,11,391433,male
barry_allen,futures_end,13,364992,male
barry_allen,harley_quinn_tv_series,11,366209,male
barry_allen,hero_run,8,359952,male
barry_allen,holy_terror,5,347994,male
barry_allen,injustice,12,426255,male
barry_allen,justice,12,354787,male
barry_allen,justice_league_3,14,364662,male
barry_allen,justice_league_action,10,365964,male
barry_allen,justice_league_pilot,8,353967,male
barry_allen,last_rites,6,348529,male
barry_allen,legends_of_the_superheroes,8,351993,male
barry_allen,lego_batman,10,371400,male
barry_allen,lego_dc_heroes,12,364698,male
barry_allen,lil_gotham,9,366125,male
barry_allen,man_of_tomorrow,11,370203,male
barry_allen,mortal_kombat_vs_dc_universe,7,361912,male
barry_allen,new_earth,13,523057,male
barry_allen,once_and_future,10,367556,male
barry_allen,out_of_time,9,381971,male
barry_allen,smallville,9,355848,male
barry_allen,super_friends,9,350784,male
barry_allen,the_batman_tv_series,13,369739,male
barry_allen,the_brave_and_the_bold,9,366358,male
barry_allen,the_nail,12,363659,male
barry_allen,the_new_order,7,356791,male
barry_allen,the_wild_storm,9,361942,male
barry_allen,tiny_titans,10,366198,male
barry_allen,trapped_in_time,12,355433,male
barry_metzner,earth_one,8,388223,male
bart_allen,dc_universe_online,12,364750,male
bart_allen,dcau,11,366219,male
bart_allen,dceased,12,366088,male
bart_allen,earth_16,10,372258,male
bart_allen,earth_5_8,10,362006,male
bart_allen,future_state,12,367739,male
bart_allen,injustice,8,365821,male
bart_allen,legion_of_super_heroes_tv_series,8,353862,male
bart_allen,lego_batman,12,370151,male
bart_allen,new_earth,13,547227,male
bart_allen,prime_earth,11,406106,male
bart_allen,smallville,11,389429,male
bart_allen,titans_tomorrow,11,366748,male
bart_allen,world_without_young_justice,10,367457,male
bart_allen_clone,titans_tomorrow,10,390666,male
barter,new_earth,10,355055,male
bartholomew_hawk,earth_one,8,360220,male
bartholomew_west,earth_22,8,350705,male
bashir,prime_earth,7,360750,male
bashir_malik,arrowverse,7,359394,male
bashira,new_earth,9,356766,female
basil_karlo,arkhamverse,12,365753,male
basil_karlo,arrowverse,9,353151,male
basil_karlo,batman_1966_tv_series,11,373855,male
basil_karlo,dc_bombshells,11,355204,male
basil_karlo,dc_legends,10,364202,male
basil_karlo,dc_universe_online,9,348312,male
basil_karlo,dceased,12,356223,male
basil_karlo,earth_44,10,351277,male
basil_karlo,flashpoint_timeline,11,351045,male
basil_karlo,gotham,10,362356,male
basil_karlo,lego_batman,11,362986,male
basil_karlo,new_earth,13,387950,male
basil_karlo,prime_earth,11,410796,male
basil_karlo,the_batman_tv_series,13,370497,male
basil_karlo,the_brave_and_the_bold,7,354140,male
basil_karlo,wonder_woman_tv_series,8,365139,male
basil_nurblin,new_earth,10,365953,male
basqat,new_earth,8,363661,male
basqat,smallville,8,369585,male
bast,new_earth,6,356405,female
bastet,prime_earth,6,351989,female
bat,quality_universe,9,355612,male
bat_mite,dcau,11,349567,genderless
bat_mite,earth_5_8,11,360332,male
bat_mite,lego_batman,10,358167,male
bat_mite,lego_dc_heroes,10,351913,male
bat_mite,new_adventures_of_batman,7,352335,male
bat_mite,new_earth,9,373723,male
bat_mite,prime_earth,10,368406,male
bat_mite,the_brave_and_the_bold,5,361496,male
bat_mite,tiny_titans,10,356005,male
bat_mite_jr,earth_154,6,349754,male
bathomet,dark_multiverse,7,353776,male
bathound,dark_genesis,10,363892,male
batiri,new_earth,10,356086,female
batmage,dark_multiverse,9,367951,male
batman,batman_of_shanghai,6,348226,male
batman,bruce_wayne,13,661515,male
batman,earth_14,5,355027,male
batman,riddle_of_the_beast,10,357517,male
batman_who_frags,dark_multiverse,8,359916,male
batmanhunter,dark_multiverse,7,350080,male
batmazo,dark_multiverse,7,351973,male
batmongoose,farm_league,6,353467,male
batom,dark_multiverse,7,353553,male
batrocitus,dark_multiverse,7,354161,male
batrok,new_earth,4,351337,male
batu,quality_universe,8,357378,male
batzarro,lego_batman,7,356991,male
batzarro,lego_dc_heroes,6,351833,male
baud,new_earth,8,354055,female
baytor,new_earth,12,363150,male
bazil,new_earth,10,368226,male
bear,earth_16,14,353253,male
beast_grrl,ame_comi,9,352964,female
beast_with_no_name,new_earth,8,355140,male
beatriz_da_costa,dcau,10,362857,female
beatriz_da_costa,dceased,10,356524,female
beatriz_da_costa,earth_22,10,352893,female
beatriz_da_costa,justice_league_3,8,361086,female
beatriz_da_costa,justice_league_pilot,8,355717,female
beatriz_da_costa,new_earth,11,393065,female
beatriz_da_costa,prime_earth,13,374387,female
beatriz_da_costa,super_friends,9,358878,female
beatriz_da_costa,the_brave_and_the_bold,7,358832,female
beatriz_grey,amalgam_universe,8,354274,female
beaumont,new_earth,7,349239,male
beautiful_dreamer,new_earth,13,381769,female
beauty_blaze,pre_zero_hour,11,376745,female
bebeck,new_earth,7,349440,female
bedbug,new_earth,8,350532,male
bedlam,prime_earth,9,392844,male
bedlam_ii,new_earth,5,357425,male
bedovian,new_earth,5,356283,male
behrad_tarazi,arrowverse,8,359811,male
bekka,gods_and_monsters,13,376784,female
bekka,new_earth,13,363824,female
bekka,prime_earth,11,400116,female
bel_dame,prime_earth,9,352886,female
bel_juz,earth_one,8,381033,female
belial,new_earth,9,380505,male
belial,prime_earth,10,361424,male
belinda_zee,cosmic_adventures,6,382885,female
belizar,new_earth,7,354744,female
bellerophon,new_earth,6,361918,male
bellona,new_earth,7,354611,female
belphegor,earth_one,6,349925,male
belphegor,new_earth,12,359985,female
beluga_boy,earth_16,9,353183,male
belzebeth,prime_earth,8,358390,female
ben_knox,lego_batman,8,357545,male
benedict_booker,prime_earth,9,358389,male
benjamin_asplin,new_earth,5,357582,male
benjamin_boxer,earth_51,6,351674,male
benjamin_grimm,amalgam_universe,8,353090,male
benjamin_krullen,earth_one,10,357643,male
benjamin_krullen,new_earth,9,371723,male
benjamin_newton,new_earth,7,351512,male
benjamin_orchard,prime_earth,9,357022,male
benjamin_raymond,new_earth,9,361888,male
benjamin_reyes,prime_earth,9,370761,male
benjamin_stoner,new_earth,6,376365,male
benjamin_turner,arkhamverse,11,376244,male
benjamin_turner,arrowverse,9,362810,male
benjamin_turner,dc_animated_movie_universe,8,382089,male
benjamin_turner,lego_batman,8,370532,male
benjamin_turner,new_earth,10,430382,male
benjamin_turner,prime_earth,9,373897,male
benjamin_turner,soul_of_the_dragon,7,358893,male
benn_blanx,earth_one,10,388011,male
